Education,Marital,Sex,Age,Race,Veteran,Pro_Cert,Groom_Dis,Hear_Dis,Vis_Dis,Err_Dis,Climb_Dis,Concen_Dis,Citizenship,HrsWeek,Industry,WorkClass,Salary
43,1,1,13,1,2,2,2,2,2,2,2,2,1,40,5,4,1
43,1,2,12,1,2,2,2,2,2,2,2,2,1,40,5,4,4
43,1,1,7,1,2,1,2,2,2,2,2,2,1,40,9,4,1
44,1,2,7,1,2,1,2,2,2,2,2,2,1,40,10,2,1
44,5,2,9,1,2,1,2,2,2,2,2,2,1,40,10,3,3
43,1,1,12,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,7,2,8,2,2,1,2,2,2,2,2,2,1,30,10,4,2
43,1,1,11,1,1,2,2,2,2,2,2,2,1,40,6,4,1
42,7,2,7,2,2,2,2,2,2,2,2,2,1,40,8,1,2
43,5,2,10,2,2,2,2,2,2,2,2,2,1,40,13,2,3
37,7,2,3,2,2,2,2,2,2,2,2,2,1,20,11,4,5
43,1,2,14,1,2,2,2,2,2,2,2,2,1,40,8,4,4
43,5,1,6,1,2,2,2,2,2,2,2,2,1,45,3,4,5
43,7,2,6,1,2,2,2,2,2,2,2,2,1,40,10,4,4
39,6,1,12,2,2,2,2,2,2,2,2,2,1,44,4,4,4
41,7,1,9,2,2,2,2,2,2,2,2,2,1,40,5,4,4
39,5,2,6,2,2,2,2,2,2,2,2,2,1,40,11,4,5
39,3,2,11,1,2,2,2,2,1,2,2,2,4,20,11,4,5
43,1,2,11,2,2,2,2,2,2,2,2,2,1,40,10,1,1
39,7,1,6,1,2,2,2,2,2,2,2,2,1,85,11,4,5
39,7,1,5,1,2,2,2,2,2,2,2,2,1,28,11,4,4
46,1,1,14,1,1,2,2,2,2,2,2,2,1,40,10,5,1
44,1,2,14,1,1,1,2,2,2,2,2,2,1,45,10,5,1
40,1,1,8,1,2,2,2,2,2,2,2,2,1,50,7,4,2
45,5,2,9,2,2,1,2,2,2,2,2,2,1,40,10,2,3
40,5,1,12,2,2,1,2,2,2,2,2,2,1,45,3,4,3
39,7,1,14,2,2,2,2,2,2,2,2,2,1,40,10,2,4
39,7,2,9,2,2,2,2,2,2,2,2,2,1,40,10,2,5
44,4,2,12,2,2,1,2,2,2,2,2,2,1,40,10,1,1
43,1,2,12,3,2,2,2,2,2,2,2,2,4,36,4,4,1
44,1,1,12,1,2,2,2,2,2,2,2,2,1,40,6,4,1
44,1,1,11,1,2,2,2,2,2,2,2,2,1,50,6,4,1
46,1,2,11,1,2,1,2,2,2,2,2,2,1,50,10,2,1
41,1,1,11,2,2,2,2,2,2,2,2,2,1,50,3,2,3
38,7,1,7,2,2,2,2,2,2,2,2,2,1,40,5,4,4
38,7,2,12,2,2,2,2,2,2,2,2,2,1,40,10,4,5
43,1,2,14,1,2,2,2,2,2,2,2,2,1,40,12,5,4
43,1,1,14,1,2,2,2,2,2,2,2,2,1,40,12,5,2
40,7,1,8,1,2,2,2,2,2,2,2,2,1,40,5,4,3
39,4,2,10,1,2,2,2,2,2,2,2,2,1,40,8,4,3
41,1,1,6,1,2,2,2,2,2,2,2,2,1,40,3,4,4
39,1,2,5,1,2,2,2,2,2,2,2,2,1,40,11,4,4
40,1,1,15,1,2,2,2,2,2,2,2,2,1,45,3,4,1
40,7,1,8,1,2,2,2,2,2,2,2,2,1,40,9,4,1
40,5,2,10,1,2,2,2,2,2,2,2,2,1,40,4,4,3
42,1,2,9,2,2,2,2,2,2,2,2,2,1,40,13,2,4
40,1,1,7,2,2,2,2,2,2,2,2,2,1,40,2,4,1
40,7,1,5,2,2,2,2,2,2,2,2,2,1,40,9,4,5
43,1,2,11,1,2,2,2,2,2,2,2,2,1,40,10,5,5
40,1,2,14,1,2,2,2,2,2,2,2,2,1,40,5,4,4
40,1,1,14,1,2,2,2,2,2,2,2,2,1,55,6,4,3
43,5,2,10,1,2,2,2,2,2,2,2,2,1,40,8,4,2
39,1,2,15,1,2,2,2,2,2,2,2,2,1,52,4,4,2
43,5,2,9,2,2,2,2,2,2,2,2,2,1,50,6,4,2
43,4,2,17,1,2,2,2,2,2,2,2,2,1,40,10,5,3
43,7,2,6,2,2,2,2,2,2,2,2,2,3,40,9,4,1
43,6,1,12,1,2,2,2,2,2,2,2,2,1,40,8,4,2
41,1,2,14,1,2,1,2,2,2,2,2,2,1,36,10,4,3
39,1,2,11,1,2,2,2,2,2,2,2,2,1,40,5,4,3
39,5,1,11,1,2,2,2,2,1,2,1,2,1,50,9,6,3
43,5,1,11,1,2,2,2,2,2,2,2,2,1,50,4,4,2
43,1,1,8,2,2,2,2,2,2,2,2,2,1,55,4,4,2
43,1,2,8,2,2,2,2,2,2,2,2,2,1,40,8,4,2
40,5,2,15,1,2,2,2,2,2,2,2,2,1,40,8,4,3
40,7,2,4,2,2,2,2,2,2,2,2,2,1,40,10,4,5
40,1,2,11,1,2,2,2,2,2,2,2,2,1,50,13,2,2
43,1,1,9,1,2,2,2,2,2,2,2,2,1,40,13,2,1
43,1,2,9,1,2,2,2,2,2,2,2,2,1,40,10,2,2
39,1,1,7,1,2,2,2,2,2,2,2,2,1,40,9,4,4
41,1,2,7,1,2,2,2,2,2,2,2,2,1,60,13,2,3
39,1,1,8,1,2,1,2,2,2,2,2,2,1,40,2,4,2
42,1,2,8,1,2,2,2,2,2,2,2,2,1,24,9,4,5
44,5,1,9,1,2,1,2,2,2,2,2,2,1,40,10,4,2
37,1,2,5,1,2,2,2,2,2,2,2,2,1,8,5,4,5
41,1,1,5,1,2,2,2,2,2,2,2,2,1,40,9,2,1
39,1,1,12,1,2,2,2,2,2,2,2,2,1,40,4,4,2
37,7,2,7,1,2,2,2,2,2,2,2,2,1,40,8,4,4
42,1,1,9,1,2,2,2,2,2,2,2,2,1,40,3,4,2
43,1,2,10,1,2,2,2,2,2,2,2,2,1,24,5,4,3
41,5,2,10,2,2,2,2,2,2,2,2,2,1,40,9,4,3
46,1,1,17,2,2,2,2,2,2,2,2,2,4,40,10,2,3
43,3,2,8,2,2,2,2,2,2,2,2,2,1,45,10,4,4
44,7,2,6,2,2,1,2,2,2,2,2,2,1,40,10,2,4
40,7,2,8,2,2,2,2,2,2,2,2,2,1,40,12,4,4
44,6,2,9,2,2,2,2,2,2,2,2,2,1,40,10,4,2
39,7,2,7,2,2,2,2,2,2,2,2,2,1,40,10,4,4
39,7,1,7,2,2,2,2,2,2,2,2,2,1,40,5,4,2
39,1,2,15,1,2,2,2,2,2,2,2,2,1,40,10,5,2
42,7,2,7,1,2,2,2,2,2,2,2,2,1,40,13,2,4
43,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,2,3
35,1,1,6,1,2,2,2,2,2,2,2,2,1,40,6,4,3
36,1,1,10,2,2,2,2,2,2,2,2,2,1,40,1,4,4
34,1,2,10,2,2,2,2,2,2,2,2,2,1,40,10,3,5
39,1,1,11,2,2,2,2,2,2,2,2,2,1,40,9,4,5
40,5,1,9,2,2,2,2,2,2,2,2,2,1,67,13,2,4
40,1,1,15,1,2,2,2,2,2,2,2,2,1,40,4,4,1
44,1,2,12,1,2,1,2,2,2,2,2,2,1,40,10,4,4
39,5,1,9,2,2,2,2,2,2,2,2,2,1,40,4,4,3
39,7,2,16,2,2,2,2,2,2,2,2,2,1,40,10,4,5
40,7,1,11,2,2,2,2,2,2,2,1,2,1,12,9,4,5
42,5,2,12,2,2,2,2,2,2,2,2,2,1,40,13,2,4
42,6,1,6,2,2,2,2,2,2,2,2,2,1,40,9,4,1
44,7,2,13,2,2,2,2,2,2,2,1,2,1,50,8,4,2
43,7,2,11,1,2,2,2,1,2,2,2,2,1,40,10,2,4
44,7,1,12,1,2,2,2,2,2,2,2,2,1,40,13,1,1
39,1,2,8,1,2,1,2,2,2,2,2,2,1,36,5,4,4
41,3,2,10,2,2,1,2,2,2,2,2,2,1,25,10,2,1
40,1,1,10,7,2,1,2,2,2,2,2,2,1,40,4,4,1
43,1,2,11,1,2,2,2,2,2,2,2,2,1,40,3,4,3
39,1,2,12,2,2,2,2,2,2,2,2,2,1,40,5,4,4
41,5,2,14,1,2,2,2,2,2,2,2,2,1,50,10,4,1
39,1,2,12,1,2,2,2,2,2,2,2,2,1,30,10,4,4
36,1,1,13,1,2,2,2,2,2,2,2,2,1,40,1,4,3
41,1,2,8,2,2,2,2,2,2,2,2,2,1,40,10,1,2
41,5,2,12,1,2,2,2,2,2,2,2,2,1,40,13,1,3
44,1,1,10,2,2,2,2,2,2,2,2,2,1,45,4,4,1
43,1,1,9,4,2,2,2,2,2,2,2,2,4,40,11,4,3
37,1,2,10,4,2,2,2,2,2,2,2,2,4,64,11,4,5
40,7,2,4,4,2,2,2,2,2,2,2,2,1,30,7,4,3
43,1,1,6,1,2,2,2,2,2,2,2,2,1,40,9,4,1
44,1,2,6,1,2,2,2,2,2,2,2,2,1,38,10,4,2
39,7,1,13,1,2,2,2,2,2,2,1,2,1,30,11,4,3
44,7,2,7,1,2,2,2,2,2,2,2,2,1,44,6,4,2
39,7,1,8,1,2,2,2,2,2,2,2,2,1,40,3,4,4
39,1,1,11,1,2,2,2,2,2,2,2,2,1,40,3,4,4
39,1,2,11,1,2,2,2,2,2,2,2,2,1,60,10,4,2
40,7,2,6,1,2,2,2,2,2,2,2,2,1,14,11,4,5
37,7,2,3,1,2,2,2,2,2,2,2,2,1,25,6,4,5
41,5,1,12,1,2,2,2,2,2,2,2,2,1,40,5,4,4
40,5,2,8,1,2,2,2,2,2,2,2,2,1,40,10,3,4
43,5,2,9,1,2,1,2,2,2,2,2,1,1,20,10,4,4
44,1,2,10,2,2,2,2,2,2,2,2,2,1,40,5,4,2
40,1,1,11,2,1,2,2,2,2,2,2,2,1,40,8,4,1
40,7,2,10,2,2,2,2,2,2,2,2,2,1,20,11,4,2
39,1,2,9,2,2,1,2,2,2,2,2,2,1,40,10,4,4
39,6,1,14,1,2,2,2,2,2,2,2,2,1,40,6,4,4
37,6,2,8,1,2,2,2,2,2,2,2,2,1,40,6,4,5
40,1,2,9,1,2,2,2,2,2,2,2,2,1,40,10,2,5
44,1,1,10,1,2,2,2,2,2,2,2,2,1,40,5,4,1
43,7,2,9,1,2,1,2,2,2,2,2,2,1,40,10,2,2
41,7,1,6,1,2,1,2,2,2,2,1,2,1,60,12,4,3
46,1,2,8,2,2,1,2,2,2,2,2,2,1,80,10,4,1
43,1,1,9,2,2,2,2,2,2,2,2,2,1,65,5,4,2
43,7,1,7,2,2,1,2,2,2,2,2,2,1,40,10,4,4
40,1,1,9,2,2,1,2,2,2,2,2,2,4,40,5,4,1
41,7,2,7,2,2,1,2,2,2,2,2,2,1,40,10,4,3
43,7,2,7,2,2,2,2,2,2,2,2,2,1,40,10,3,2
43,1,1,9,1,2,2,2,2,2,2,2,2,5,45,3,4,1
39,1,1,17,1,2,2,2,2,2,2,2,2,1,40,9,4,2
40,5,2,11,2,2,1,2,2,2,2,2,2,1,99,10,5,3
39,1,1,7,1,2,2,2,2,2,2,2,2,1,48,4,4,1
43,1,1,11,1,2,2,2,2,2,2,2,2,1,50,10,5,1
40,1,2,11,1,2,2,2,2,2,2,2,2,1,40,6,4,3
40,7,1,6,1,2,2,2,2,2,2,2,2,1,50,4,4,1
44,1,2,10,2,2,1,2,2,2,2,2,2,1,40,10,4,2
44,1,1,11,2,1,1,2,2,2,2,2,2,4,40,4,4,3
39,7,1,7,1,2,2,2,2,2,2,2,2,4,40,3,4,2
43,1,1,11,1,2,1,2,2,2,2,2,2,1,60,8,4,1
40,7,2,7,2,2,2,2,2,2,2,2,2,1,40,8,4,5
43,1,2,16,2,2,1,2,2,2,2,2,2,1,40,10,5,5
43,1,2,8,1,2,1,2,2,2,2,2,2,1,45,10,5,1
44,1,1,10,1,2,2,2,2,2,2,2,2,1,20,10,2,5
43,1,1,9,1,2,1,2,2,2,2,2,2,1,48,6,1,2
39,1,2,10,2,2,2,2,2,2,2,2,2,1,40,11,4,4
42,1,2,9,2,2,2,2,2,2,2,2,2,1,40,6,4,2
39,1,1,8,2,2,2,2,2,2,2,2,2,1,40,10,4,2
39,7,2,7,2,2,2,2,2,2,2,2,2,1,50,4,4,2
39,1,2,11,2,2,2,2,2,2,2,2,2,1,40,6,4,3
39,1,1,11,2,2,2,2,2,2,2,2,2,1,40,6,4,3
43,1,1,8,1,2,2,2,2,2,2,2,2,1,40,5,4,1
44,5,2,8,2,2,1,2,2,2,2,2,2,1,16,10,4,1
39,1,1,7,2,2,2,2,2,2,2,2,2,1,40,5,4,3
41,1,2,7,2,2,1,2,2,2,2,2,2,1,40,10,4,5
43,1,1,6,1,1,2,2,2,2,2,2,2,1,40,9,4,3
43,1,2,6,1,1,2,2,2,2,2,2,2,1,40,9,4,3
43,7,2,7,2,2,2,2,2,2,2,2,2,1,40,10,4,2
39,7,1,4,2,2,2,2,2,2,2,2,2,1,40,4,4,4
41,1,2,8,2,2,2,2,2,2,2,2,2,1,40,9,4,2
43,6,2,9,2,2,1,2,2,2,2,2,2,1,40,5,4,3
37,7,2,2,2,2,2,2,2,2,2,2,2,1,25,5,4,5
43,1,1,11,1,2,1,2,2,2,2,2,2,1,70,10,2,2
44,1,2,11,1,2,1,2,2,2,2,2,2,1,60,10,2,2
39,5,1,13,1,1,2,2,2,2,2,2,2,1,48,3,4,3
39,7,1,5,1,2,2,2,2,2,2,2,2,1,50,6,4,4
40,7,2,6,2,2,2,2,2,2,2,2,2,1,40,6,4,5
39,1,1,7,1,1,2,2,2,2,2,2,2,1,40,3,4,3
39,1,2,7,1,2,2,2,2,2,2,2,2,1,40,5,4,4
40,1,1,11,1,2,2,2,1,2,2,2,2,1,20,5,4,4
43,1,2,11,4,2,2,2,2,2,2,2,2,4,11,5,4,4
39,1,1,6,1,2,2,2,2,2,2,2,2,1,40,6,4,2
39,5,2,12,1,2,2,2,2,1,2,2,2,1,40,4,4,2
39,7,1,7,1,2,2,2,2,2,2,2,2,1,50,6,4,3
42,5,2,13,2,2,2,2,2,2,2,2,2,1,40,10,4,4
39,7,2,3,2,2,2,2,2,2,2,2,2,1,40,10,4,4
39,1,1,12,1,2,1,2,2,2,2,2,2,1,24,6,4,2
39,1,2,11,1,2,2,2,2,2,2,2,2,1,40,5,4,3
42,3,2,11,2,2,2,2,2,2,2,2,2,1,40,6,4,4
39,7,1,8,1,2,2,2,2,2,2,2,2,1,40,6,4,3
42,5,2,6,1,2,2,2,2,2,2,2,2,1,40,6,4,4
44,1,2,11,1,2,1,2,2,2,2,2,2,1,40,10,2,1
43,1,1,10,1,2,2,2,2,2,2,2,2,1,40,9,4,1
37,7,2,2,1,2,2,2,2,2,2,2,2,1,25,5,4,4
42,1,1,5,1,2,2,2,2,2,2,2,2,1,40,11,4,3
43,1,2,6,1,2,1,2,2,2,2,2,2,1,24,10,4,3
44,1,1,11,2,2,2,2,2,2,2,2,2,1,40,5,4,5
44,1,2,10,2,2,1,2,2,2,2,2,2,1,40,10,4,2
44,1,2,9,2,2,1,2,2,2,2,2,2,1,40,10,2,3
42,1,1,9,2,2,1,2,2,2,2,2,2,1,50,9,4,3
40,1,1,15,2,2,2,2,2,2,2,2,2,1,32,9,4,4
43,1,2,14,2,2,1,2,2,2,2,2,2,1,40,10,2,2
43,7,2,7,2,2,1,2,2,2,2,2,2,1,40,10,2,3
39,5,1,11,2,2,2,2,2,2,2,2,2,1,38,4,4,3
39,7,1,5,1,2,2,2,2,2,2,2,1,1,60,13,2,3
43,1,1,8,1,2,2,2,2,2,2,2,2,5,40,1,4,2
41,1,2,8,2,2,2,2,1,2,2,2,2,1,40,10,5,3
39,1,1,7,2,2,2,2,2,2,2,2,2,1,40,4,4,1
39,1,2,13,1,2,2,2,2,2,2,2,2,1,35,13,3,3
43,1,2,9,1,2,1,2,2,2,2,2,2,1,30,10,4,2
38,1,1,9,1,2,2,2,2,2,2,2,2,1,44,3,6,3
40,1,2,13,1,2,1,2,2,2,2,2,2,1,40,10,5,4
40,1,1,14,1,2,1,2,2,2,2,2,2,1,60,4,4,4
41,1,1,7,1,2,2,2,2,2,2,2,2,1,86,3,4,2
44,1,2,9,1,2,2,2,2,2,2,2,2,1,40,8,4,1
43,1,1,10,1,1,1,2,2,2,2,2,2,1,40,10,4,2
43,5,2,11,1,2,2,2,2,2,2,2,2,1,40,5,4,1
40,7,2,5,1,2,2,2,2,2,2,2,2,1,40,8,4,4
39,7,1,3,1,2,2,2,2,2,2,2,2,1,50,4,4,4
40,1,1,9,1,2,1,2,2,2,2,2,2,1,40,13,2,3
44,1,2,9,1,2,1,2,2,2,2,2,2,1,40,10,3,2
40,7,1,5,1,2,2,2,2,2,2,2,2,1,32,4,4,5
39,7,2,7,1,2,2,2,2,2,2,2,2,1,40,5,4,3
39,5,1,7,2,2,2,2,2,2,2,2,2,1,39,11,4,3
39,7,1,6,2,2,2,2,2,2,2,2,2,1,40,6,3,4
40,7,2,5,2,2,1,2,2,2,2,2,2,1,16,9,4,2
40,1,2,9,2,2,1,2,2,2,2,2,2,1,32,10,4,4
40,1,1,10,1,2,2,2,2,2,2,2,2,1,40,3,4,5
43,1,1,10,1,2,2,2,2,2,2,2,2,1,40,8,4,1
41,1,1,10,1,2,2,2,2,2,2,2,2,1,40,6,4,3
43,1,1,8,1,2,1,2,2,2,2,2,2,1,99,4,4,3
44,1,2,8,1,2,2,2,2,2,2,2,2,1,40,8,4,1
40,5,2,10,1,2,1,2,2,2,2,2,2,1,40,10,4,3
33,1,1,10,1,2,1,2,2,2,2,2,2,5,40,1,4,4
40,1,1,7,1,2,1,2,2,2,2,2,2,4,40,3,4,5
40,5,2,8,1,2,2,2,2,2,2,2,2,1,40,9,4,4
39,1,2,10,1,2,2,2,2,2,2,2,2,3,40,10,4,3
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,1,4,2
39,7,1,5,1,2,2,2,2,2,2,2,2,1,40,1,4,5
39,5,2,13,2,2,2,2,2,2,2,2,2,1,40,11,4,4
39,7,2,7,2,2,2,2,2,2,2,2,2,1,30,11,4,5
39,5,2,8,2,2,2,2,2,2,2,2,2,1,25,11,4,4
40,1,2,9,1,2,2,2,2,2,2,2,2,1,40,10,5,2
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,9,4,2
39,7,2,9,2,2,1,2,2,2,2,2,2,1,40,10,4,4
43,5,2,12,1,2,1,2,2,2,2,2,2,1,24,10,4,2
39,1,1,8,1,2,2,2,2,2,2,2,2,1,40,4,4,3
40,1,1,10,1,2,2,2,2,2,2,2,2,1,45,10,2,2
44,1,2,11,1,2,1,2,2,2,2,2,2,1,50,10,2,2
42,7,1,11,1,2,2,2,2,2,2,2,2,1,20,5,4,5
39,1,1,15,1,2,2,2,2,2,2,2,2,1,40,4,4,4
40,5,2,14,1,2,2,2,2,2,2,2,2,5,4,12,4,5
40,1,1,14,2,2,2,2,2,2,2,1,2,5,40,4,4,4
39,1,2,11,1,2,2,2,2,2,2,2,2,1,40,10,4,4
41,1,1,5,1,2,2,2,2,2,2,2,2,1,70,4,4,3
41,1,2,5,1,2,2,2,2,2,2,2,2,1,32,13,3,4
41,5,2,7,1,2,1,2,2,2,2,2,2,1,40,10,4,2
39,5,2,8,1,2,1,2,2,2,2,2,2,1,24,10,4,4
39,1,2,7,1,2,2,2,2,2,2,2,2,1,40,6,4,2
41,1,1,8,1,2,1,2,2,2,2,2,2,1,60,12,6,4
39,1,1,9,1,2,2,2,2,2,2,2,2,1,50,4,4,4
39,5,1,12,2,2,2,2,2,2,2,2,2,1,40,6,4,3
40,7,2,3,1,2,2,2,2,2,2,2,2,1,25,5,4,5
39,5,1,9,1,2,2,2,2,2,2,2,2,1,40,9,3,4
39,7,1,10,1,2,2,2,2,2,2,2,2,1,40,9,3,4
42,5,1,7,1,2,2,2,2,2,2,2,2,1,60,4,4,1
40,7,1,8,1,2,2,2,2,2,2,2,2,1,40,13,2,3
41,5,2,10,2,2,1,2,2,2,2,2,2,1,40,10,2,3
39,5,1,7,1,1,2,2,1,2,2,2,2,1,45,4,4,5
43,1,2,12,1,2,2,2,2,1,2,2,2,1,4,6,4,5
39,1,1,12,1,2,1,2,2,2,2,1,2,1,32,6,4,5
39,7,1,10,1,2,2,2,2,2,2,2,2,1,50,5,4,3
43,5,1,10,2,2,1,2,2,2,2,2,2,1,40,10,3,3
40,1,1,8,1,2,2,2,2,2,2,2,2,1,40,12,5,4
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,5,4,2
39,7,1,3,1,2,2,2,2,2,2,2,2,1,40,4,4,5
42,1,2,10,1,2,2,2,2,2,2,2,2,1,40,10,4,4
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,3,4,4
39,7,1,3,1,2,2,2,2,2,2,2,2,1,8,1,4,5
40,7,2,9,1,2,2,2,2,2,2,2,2,1,24,11,4,5
42,7,2,12,1,2,2,2,2,2,2,2,2,1,40,10,4,3
39,1,1,6,1,2,2,2,2,2,2,2,2,1,38,4,4,4
42,5,1,12,1,2,2,2,2,2,2,2,2,1,48,4,4,3
35,5,2,12,1,2,2,2,2,2,2,2,2,1,40,4,4,4
39,4,2,17,1,2,2,2,2,2,2,2,2,1,25,10,3,5
39,7,1,5,1,2,2,2,2,2,2,2,2,1,40,9,4,4
39,7,1,8,1,2,2,2,2,2,2,2,2,1,37,11,4,4
43,1,2,7,1,2,2,2,2,2,2,2,2,1,45,3,4,1
43,1,1,7,1,2,2,2,2,2,2,2,2,1,55,4,4,1
39,1,1,8,1,2,1,2,2,2,2,2,2,1,60,1,6,2
40,1,2,8,1,2,2,2,2,2,2,2,2,1,40,5,4,4
39,4,2,16,1,2,2,2,2,2,2,2,2,1,40,10,1,4
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,6,4,2
39,1,2,9,1,2,2,2,2,2,2,2,2,1,63,4,4,2
40,5,1,12,1,2,1,2,2,2,2,2,2,1,40,7,4,4
39,7,1,5,1,2,2,2,2,2,2,2,2,1,49,4,4,3
39,5,1,11,1,2,2,2,2,2,2,2,2,1,50,4,4,3
39,7,1,11,1,2,2,2,2,2,2,2,2,1,40,5,4,3
39,7,1,10,1,2,2,2,2,2,2,2,2,1,40,5,4,3
39,6,1,6,1,2,1,2,2,2,2,2,2,1,40,13,2,3
43,1,1,10,1,2,1,2,2,2,2,2,2,1,80,1,4,5
41,7,2,4,1,2,1,2,2,2,2,2,2,1,16,12,4,5
39,7,1,4,1,2,2,2,2,1,2,2,2,1,57,1,4,4
41,1,1,6,1,2,2,2,2,2,2,2,2,1,45,4,4,3
43,1,2,5,1,2,2,2,2,2,2,2,2,1,40,8,4,3
36,6,2,8,1,2,2,2,2,2,2,2,2,5,36,4,4,3
35,7,1,4,1,2,2,2,2,2,2,2,2,1,35,4,4,3
39,7,1,4,1,2,2,2,2,2,2,2,2,1,42,4,4,5
40,5,2,13,3,2,2,2,2,2,2,2,2,1,1,3,4,5
43,3,1,9,4,2,2,2,2,2,2,2,2,5,40,4,4,3
39,1,1,10,1,1,2,2,2,2,2,2,2,1,50,5,4,3
43,1,2,10,1,2,1,2,2,2,2,2,2,1,40,10,4,3
41,4,2,14,1,2,2,2,2,2,2,2,2,1,40,7,4,5
44,1,1,16,1,1,1,2,2,2,2,2,2,1,40,12,5,5
37,7,2,9,1,2,2,2,2,2,2,2,2,1,28,5,4,5
44,1,1,8,1,2,1,2,2,2,2,2,2,1,40,4,4,1
44,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,4,2
40,1,1,12,1,2,2,2,2,2,2,2,2,1,60,6,4,1
40,1,2,10,1,2,2,2,2,2,2,2,2,1,20,6,7,5
44,1,1,7,1,2,1,2,2,2,2,2,2,1,32,10,2,3
42,1,2,5,1,2,1,2,2,2,2,2,2,1,35,10,4,4
41,1,1,7,1,2,2,2,2,2,2,2,2,1,50,5,4,3
39,7,2,3,1,2,2,2,2,2,2,2,2,1,15,10,4,5
39,7,1,4,1,2,2,2,2,2,2,2,2,1,40,4,4,4
39,1,1,16,1,1,2,2,2,2,2,2,2,1,20,12,4,1
43,1,1,11,1,2,2,2,2,2,2,2,2,1,60,5,4,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,36,10,4,3
43,5,2,11,1,2,1,2,2,2,2,2,2,1,41,10,4,3
39,1,2,11,2,2,2,2,2,2,2,2,2,1,55,4,4,3
40,1,1,12,2,2,2,2,2,2,2,2,2,1,55,4,4,3
44,1,2,10,1,2,1,2,2,2,2,2,2,1,40,10,4,1
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,4,4,3
44,1,1,11,1,2,1,2,2,2,2,2,2,1,40,10,2,5
44,1,2,11,1,2,1,2,2,2,2,2,2,1,40,10,2,1
40,7,2,4,1,2,2,2,2,2,2,2,2,1,30,7,5,5
42,5,2,12,1,2,1,2,2,2,2,2,2,1,40,10,2,4
39,1,2,10,1,2,2,2,2,2,2,2,2,1,40,10,5,3
39,1,1,10,1,1,2,2,2,2,2,2,2,1,40,4,4,2
41,7,1,3,1,2,2,2,2,2,2,2,2,1,40,11,4,4
45,1,2,16,1,2,2,2,2,2,2,2,2,1,30,10,4,4
44,1,1,9,1,2,1,2,2,2,2,2,2,1,40,10,6,2
44,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,2,3
39,4,2,14,1,2,2,2,2,2,2,1,2,3,40,5,4,4
39,1,1,11,1,2,2,2,2,2,2,2,2,1,32,10,2,3
39,7,1,6,1,2,2,2,2,2,2,2,2,1,40,10,2,4
43,5,2,6,1,2,2,2,2,2,2,2,2,1,40,4,4,3
40,5,1,6,1,2,2,2,2,2,2,2,2,1,40,1,4,3
45,1,2,10,1,2,1,2,2,2,2,2,2,1,48,10,2,2
44,1,1,11,1,2,1,2,2,2,2,2,2,1,50,10,2,3
37,3,1,12,1,2,2,2,2,2,2,2,2,1,24,3,4,1
39,5,1,17,1,1,2,2,2,2,2,2,2,5,40,4,6,3
39,5,1,11,1,2,2,2,2,2,2,2,2,1,40,4,4,3
36,7,1,3,1,2,2,2,2,2,2,2,2,1,35,3,4,4
39,7,1,11,1,2,2,2,2,2,2,2,2,5,40,3,4,5
39,7,1,3,1,2,2,2,2,2,2,2,2,1,40,5,4,5
43,1,1,11,1,2,2,2,2,2,2,2,2,1,40,10,4,1
42,5,2,5,1,2,1,2,2,2,2,2,2,1,40,12,4,3
40,1,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,2
43,1,2,5,1,2,1,2,2,2,2,2,2,1,40,10,2,2
39,7,1,8,2,2,2,2,2,2,2,2,2,1,40,4,4,4
41,7,1,7,1,2,2,2,2,2,2,2,2,5,40,4,4,4
40,1,1,9,1,2,2,2,2,2,2,2,2,1,30,11,7,5
41,3,1,15,1,2,1,2,2,2,2,2,2,1,35,12,4,4
37,7,1,2,6,2,2,2,2,2,2,2,2,1,14,11,4,5
40,7,1,5,1,2,2,2,2,2,2,2,2,5,19,11,2,5
41,1,1,8,1,2,1,2,2,2,2,2,2,1,40,5,4,4
33,1,1,8,1,2,2,2,2,2,2,2,2,5,40,3,4,4
39,1,1,14,1,2,2,2,2,2,2,1,2,1,40,1,4,3
39,7,2,4,1,2,2,2,2,2,2,2,2,1,37,10,4,5
36,7,1,3,1,2,2,2,2,2,2,2,2,1,37,3,4,5
39,1,2,10,1,2,2,2,2,2,2,2,2,1,60,8,4,2
39,7,2,10,1,2,2,2,2,2,2,2,2,1,26,11,4,4
45,5,2,13,1,2,2,2,2,2,2,2,2,1,40,5,4,3
42,5,2,11,1,2,1,2,2,2,2,2,2,1,44,13,3,3
41,4,2,13,1,2,1,2,2,2,2,2,2,1,50,10,4,4
40,7,2,6,1,2,2,2,2,2,2,2,2,1,40,11,4,5
40,1,1,15,1,1,1,2,2,2,2,2,2,1,95,8,6,1
41,4,1,15,1,1,2,2,2,2,2,2,2,1,8,3,7,5
